PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:43448,,,,Active,Adapting Our Highway System to National Defense,English,Highway planning,2021-11-10T13:29:30.946Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Adapting Our Highway System to National Defense,,,,true,"1940-12-10; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505936,1940,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,1197",1940-12-10,PDF,,,,,2019-12-19T16:33:42.625Z,,Presentations,,Federal Highway Administration,application/pdf,V11-006.pdf,580498,urn:sha256:f1ac19cfd0456ad1c21b972e83e921d778072bb0c7f2b3556a0e2b36df44e3ea,1940,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505936,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68584/V11-006.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43274,,,,Active,The Functioning of Federal Aid in the Development of Highway Transportation,English,"Highway planning,Highway design",2021-11-10T13:28:00.933Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Functioning of Federal Aid in the Development of Highway Transportation,,,,true,"1922-12-06; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505762,1922,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,1197",1922-12-06,PDF,,,,,2019-12-19T16:29:56.698Z,,Presentations,,Federal Highway Administration,application/pdf,v2-014.pdf,871746,urn:sha256:50a40be5e2ffce6c4f826140512ef987abea32f308099adba96ac9d6078b1585,1922,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505762,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68400/68410/v2-014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43328,,,,Active,The Permanent Surfacing of Highways,English,"Surfacing,Highways,Maintenance",2021-11-10T13:28:28.904Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Permanent Surfacing of Highways,,,,true,"1927-10-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505816,1927,PDF,Manuscript,MacDonald\, Thos. H,Federal Highway Administration,Surfacing,Highways,Maintenance,1197",1927-10-01,PDF,,,,,2019-12-19T16:31:07.447Z,,Manuscript,,Federal Highway Administration,application/pdf,V5-022.pdf,633584,urn:sha256:4a79c40699999794709cbca9d892d23146d2a0c4b8a755109c6fda214f3e4258,1927,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505816,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68400/68464/V5-022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43362,,,,Active,The Substance of Testimony of Thomas H. MacDonald,English,"Highways,Federal aid,Policy,Loads,Concrete",2021-11-10T13:28:46.481Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Substance of Testimony of Thomas H. MacDonald,,,,true,"1931-03-05; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505850,1931,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highways,Federal aid,Policy,Loads,Concrete,1197",1931-03-05,PDF,,,,,2019-12-19T16:31:51.837Z,,Presentations,,Federal Highway Administration,application/pdf,V7-016.pdf,1349582,urn:sha256:506d4b7262b9eb8385ca52581a003975efef6a17297dd975474a5eb9f6294251,1931,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505850,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68400/68498/V7-016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43507,,,,Active,Bureau of Public Roads Activities in Furtherance of International Affairs,English,"Policy,Administration,Government agencies",2021-11-10T13:30:01.918Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Bureau of Public Roads Activities in Furtherance of International Affairs,,,,true,"1950-10-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505995,1950,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Policy,Administration,Government agencies,1197",1950-10-01,PDF,,,,,2019-12-19T16:34:55.069Z,,Presentations,,Federal Highway Administration,application/pdf,V14-007.pdf,1740010,urn:sha256:2ef136779c3e5cde58024b9dc3fee8f28ddf5b4a88e8158cb35ea9d15500a335,1950,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505995,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68600/68643/V14-007.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43178,,,,Active,"Remarks by F. C. Turner\, Federal Highway Administrator\, U. S. Department of Transportation\, at the 48th Annual Conference of the Western Association of State Highway Officials",English,"Highway safety,Highway planning,Highway design,Government agencies",2021-11-10T13:27:11.031Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,"Remarks by F. C. Turner, Federal Highway Administrator, U. S. Department of Transportation, at the 48th Annual Conference of the Western Association of State Highway Officials",,,,true,"1969-06-03; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505666,1969,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway safety,Highway planning,Highway design,Government agencies,1197",1969-06-03,PDF,,,,,2019-12-19T16:27:47.944Z,,Presentations,,Federal Highway Administration,application/pdf,1968-69-045.PDF,354236,urn:sha256:f406faddaa3e48110a254e66d85e9e3891213cd4011296c4a9ca0288adab07bb,1969,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505666,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68314/1968-69-045.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43079,,,,Active,Presentation of the Thomas H. MacDonald Award for 1962 to Francis C. Turner,English,Awards,2021-11-10T13:26:20.102Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Presentation of the Thomas H. MacDonald Award for 1962 to Francis C. Turner,,,,true,"1963-01-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505567,1963,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Awards,1197",1963-01-01,PDF,,,,,2019-12-19T16:25:44.460Z,,Presentations,,Federal Highway Administration,application/pdf,1947-67-016.PDF,183646,urn:sha256:f194f6e4bd9a63187d398239eaf26414b5a9a1550a0631d8e361b69461155cfc,1963,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505567,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68215/1947-67-016.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43357,,,,Active,Radio Talk Based upon the Annual Report of the Bureau of Public Roads,English,"Policy,Federal aid,Costs,Expenditures",2021-11-10T13:28:43.929Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Radio Talk Based upon the Annual Report of the Bureau of Public Roads,,,,true,"1930-12-09; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505845,1930,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Policy,Federal aid,Costs,Expenditures,1197",1930-12-09,PDF,,,,,2019-12-19T16:31:45.251Z,,Presentations,,Federal Highway Administration,application/pdf,V7-011.pdf,600532,urn:sha256:94bdc525ff7c844ec5ca51c84e22fe7327ee7f35c66f5629861bee1f14e1a11a,1930,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505845,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68400/68493/V7-011.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43002,,,,Active,A Highway Program for the United States,English,"Infrastructure,Transportation,Surveys,Planning",2021-11-10T13:25:38.116Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,A Highway Program for the United States,,,,true,"1939-10-17; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505490,1939,PDF,Presentations,Fairbank\, Herbert S,Federal Highway Administration,Infrastructure,Transportation,Surveys,Planning,1197",1939-10-17,PDF,,,,,2019-12-19T16:24:11.025Z,,Presentations,,Federal Highway Administration,application/pdf,1939-1941-004.PDF,842997,urn:sha256:a070f8d6b7ee6fad48128f5dc814614409599f5d34293c22b020efe646b443ff,1939,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505490,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68138/1939-1941-004.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43462,,,,Active,Transcript of Informal Remarks before Annual Meeting of Association of Highway Officials of North Atlantic States,English,"Highways,Highway planning,Policy",2021-11-10T13:29:38.464Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Transcript of Informal Remarks before Annual Meeting of Association of Highway Officials of North Atlantic States,,,,true,"1943-02-18; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505950,1943,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highways,Highway planning,Policy,1197",1943-02-18,PDF,,,,,2019-12-19T16:33:59.040Z,,Presentations,,Federal Highway Administration,application/pdf,V12-002.pdf,740061,urn:sha256:f9e576e3317cf67c0d4815943cb34940d0303f12ef358794f1ae29efbbce5318,1943,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505950,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68598/V12-002.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43430,,,,Active,Highway Studies Serve Many Uses,English,"Highway safety,Highway planning,Highway design,Studies",2021-11-10T13:29:21.652Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Highway Studies Serve Many Uses,,,,true,"1938-08-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505918,1938,PDF,Journal Article,MacDonald\, Thos. H,Federal Highway Administration,Highway safety,Highway planning,Highway design,Studies,1197",1938-08-01,PDF,,,,,2019-12-19T16:33:20.641Z,,Journal Article,,Federal Highway Administration,application/pdf,V10-017.pdf,473316,urn:sha256:f260e440bc1f38129b66366e1cef4afd26376884250b0d30126e3f43f48413d6,1938,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505918,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68566/V10-017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:42974,,,,Active,The Billboard Situation,English,Roadside advertising,2021-11-10T13:25:23.716Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Billboard Situation,,,,true,"1929-05-08; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505462,1929,PDF,Other,Fairbank\, Herbert S,Federal Highway Administration (U.S.),Roadside advertising,1197",1929-05-08,PDF,,,,,2019-12-19T16:23:35.974Z,,Other,,Federal Highway Administration (U.S.),application/pdf,008.PDF,658425,urn:sha256:6e062f686fedc9953adb1c7d1f9996d38c9e32be20dc983831db1e41750bbbe3,1929,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505462,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68000/68004/008.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43269,,,,Active,Economic Foundation for Future Progress,English,"Highway planning,Highway design,Forecasting",2021-11-10T13:27:58.341Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Economic Foundation for Future Progress,,,,true,"1922-05-16; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505757,1922,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,Forecasting,1197",1922-05-16,PDF,,,,,2019-12-19T16:29:49.592Z,,Presentations,,Federal Highway Administration,application/pdf,v2-009.pdf,1006090,urn:sha256:a33dac1b32645c7350cf9335c267b5eae2cc475dd9d3d14131a068aa19700563,1922,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505757,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68400/68405/v2-009.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43487,,,,Active,The Progress of the National Highway Program,English,"Highway planning,Highways,Federal aid,Legislation",2021-11-10T13:29:51.541Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Progress of the National Highway Program,,,,true,"1947-09-22; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505975,1947,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highways,Federal aid,Legislation,1197",1947-09-22,PDF,,,,,2019-12-19T16:34:28.992Z,,Presentations,,Federal Highway Administration,application/pdf,V12-027.pdf,540375,urn:sha256:1984bf93ab53ac3f0c4e6aacd3e2acc3b4eae66aea9d660275190fe736aab6eb,1947,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505975,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68600/68623/V12-027.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
